split,old_name,new_name,source_path,target_path,width,height,processor
style,style_0147.jpg,style_0105.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0147.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0105.jpg,960,960,normalize_style_image
style,style_0148.jpg,style_0106.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0148.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0106.jpg,960,960,normalize_style_image
style,style_0149.jpg,style_0107.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0149.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0107.jpg,960,960,normalize_style_image
style,style_0150.jpg,style_0108.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0150.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0108.jpg,960,960,normalize_style_image
style,style_0151.jpg,style_0109.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0151.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0109.jpg,960,960,normalize_style_image
style,style_0155.jpg,style_0110.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0155.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0110.jpg,960,960,normalize_style_image
style,style_0156.jpg,style_0111.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0156.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0111.jpg,960,960,normalize_style_image
style,style_0157.jpg,style_0112.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0157.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0112.jpg,960,960,normalize_style_image
style,style_0158.jpg,style_0113.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0158.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0113.jpg,960,960,normalize_style_image
style,style_0159.jpg,style_0114.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0159.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0114.jpg,960,960,normalize_style_image
style,style_0161.jpg,style_0115.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0161.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0115.jpg,960,960,normalize_style_image
style,style_0162.jpg,style_0116.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0162.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0116.jpg,960,960,normalize_style_image
style,style_0165.jpg,style_0117.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0165.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0117.jpg,960,960,normalize_style_image
style,style_0166.jpg,style_0118.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0166.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0118.jpg,960,960,normalize_style_image
style,style_0167.jpg,style_0119.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0167.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0119.jpg,960,960,normalize_style_image
style,style_0168.jpg,style_0120.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0168.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0120.jpg,960,960,normalize_style_image
style,style_0169.jpg,style_0121.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0169.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0121.jpg,960,960,normalize_style_image
style,style_0170.jpg,style_0122.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0170.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0122.jpg,960,960,normalize_style_image
style,style_0171.jpg,style_0123.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0171.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0123.jpg,960,960,normalize_style_image
style,style_0172.jpg,style_0124.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0172.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0124.jpg,960,960,normalize_style_image
style,style_0173.jpg,style_0125.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0173.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0125.jpg,960,960,normalize_style_image
style,style_0174.jpg,style_0126.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0174.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0126.jpg,960,960,normalize_style_image
style,style_0178.jpg,style_0127.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0178.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0127.jpg,960,960,normalize_style_image
style,style_0179.jpg,style_0128.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0179.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0128.jpg,960,960,normalize_style_image
style,style_0183.jpg,style_0129.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0183.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0129.jpg,960,960,normalize_style_image
style,style_0185.jpg,style_0130.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0185.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0130.jpg,960,960,normalize_style_image
style,style_0186.jpg,style_0131.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0186.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0131.jpg,960,960,normalize_style_image
style,style_0187.jpg,style_0132.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0187.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0132.jpg,960,960,normalize_style_image
style,style_0189.jpg,style_0133.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0189.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0133.jpg,960,960,normalize_style_image
style,style_0190.jpg,style_0134.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0190.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0134.jpg,960,960,normalize_style_image
style,style_0191.jpg,style_0135.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0191.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0135.jpg,960,960,normalize_style_image
style,style_0192.jpg,style_0136.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0192.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0136.jpg,960,960,normalize_style_image
style,style_0193.jpg,style_0137.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0193.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0137.jpg,960,960,normalize_style_image
style,style_0194.jpg,style_0138.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0194.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0138.jpg,960,960,normalize_style_image
style,style_0195.jpg,style_0139.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0195.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0139.jpg,960,960,normalize_style_image
style,style_0196.jpg,style_0140.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0196.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0140.jpg,960,960,normalize_style_image
style,style_0197.jpg,style_0141.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0197.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0141.jpg,960,960,normalize_style_image
style,style_0199.jpg,style_0142.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0199.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0142.jpg,960,960,normalize_style_image
style,style_0200.jpg,style_0143.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0200.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0143.jpg,960,960,normalize_style_image
style,style_0202.jpg,style_0144.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0202.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0144.jpg,960,960,normalize_style_image
style,style_0203.jpg,style_0145.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0203.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0145.jpg,960,960,normalize_style_image
style,style_0207.jpg,style_0146.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0207.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0146.jpg,960,960,normalize_style_image
style,style_0208.jpg,style_0147.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0208.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0147.jpg,960,960,normalize_style_image
style,style_0209.jpg,style_0148.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0209.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0148.jpg,960,960,normalize_style_image
style,style_0211.jpg,style_0149.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0211.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0149.jpg,960,960,normalize_style_image
style,style_0213.jpg,style_0150.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0213.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0150.jpg,960,960,normalize_style_image
style,style_0214.jpg,style_0151.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0214.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0151.jpg,960,960,normalize_style_image
style,style_0216.jpg,style_0152.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0216.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0152.jpg,960,960,normalize_style_image
style,style_0218.jpg,style_0153.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0218.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0153.jpg,960,960,normalize_style_image
style,style_0219.jpg,style_0154.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0219.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0154.jpg,960,960,normalize_style_image
style,style_0220.jpg,style_0155.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0220.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0155.jpg,960,960,normalize_style_image
style,style_0221.jpg,style_0156.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0221.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0156.jpg,960,960,normalize_style_image
style,style_0222.jpg,style_0157.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0222.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0157.jpg,960,960,normalize_style_image
style,style_0223.jpg,style_0158.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0223.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0158.jpg,960,960,normalize_style_image
style,style_0224.jpg,style_0159.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0224.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0159.jpg,960,960,normalize_style_image
style,style_0225.jpg,style_0160.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0225.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0160.jpg,960,960,normalize_style_image
style,style_0226.jpg,style_0161.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0226.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0161.jpg,960,960,normalize_style_image
style,style_0228.jpg,style_0162.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0228.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0162.jpg,960,960,normalize_style_image
style,style_0229.jpg,style_0163.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0229.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0163.jpg,960,960,normalize_style_image
style,style_0231.jpg,style_0164.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0231.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0164.jpg,960,960,normalize_style_image
style,style_0232.jpg,style_0165.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0232.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0165.jpg,960,960,normalize_style_image
style,style_0233.jpg,style_0166.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0233.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0166.jpg,960,960,normalize_style_image
style,style_0234.jpg,style_0167.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0234.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0167.jpg,960,960,normalize_style_image
style,style_0236.jpg,style_0168.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0236.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0168.jpg,960,960,normalize_style_image
style,style_0237.jpg,style_0169.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0237.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0169.jpg,960,960,normalize_style_image
style,style_0238.jpg,style_0170.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0238.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0170.jpg,960,960,normalize_style_image
style,style_0239.jpg,style_0171.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0239.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0171.jpg,960,960,normalize_style_image
style,style_0240.jpg,style_0172.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0240.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0172.jpg,960,960,normalize_style_image
style,style_0241.jpg,style_0173.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0241.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0173.jpg,960,960,normalize_style_image
style,style_0243.jpg,style_0174.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0243.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0174.jpg,960,960,normalize_style_image
style,style_0244.jpg,style_0175.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0244.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0175.jpg,960,960,normalize_style_image
style,style_0246.jpg,style_0176.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0246.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0176.jpg,960,960,normalize_style_image
style,style_0248.jpg,style_0177.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0248.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0177.jpg,960,960,normalize_style_image
style,style_0249.jpg,style_0178.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0249.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0178.jpg,960,960,normalize_style_image
style,style_0253.jpg,style_0179.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0253.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0179.jpg,960,960,normalize_style_image
style,style_0254.jpg,style_0180.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0254.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0180.jpg,960,960,normalize_style_image
style,style_0255.jpg,style_0181.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0255.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0181.jpg,960,960,normalize_style_image
style,style_0257.jpg,style_0182.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0257.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0182.jpg,960,960,normalize_style_image
style,style_0258.jpg,style_0183.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0258.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0183.jpg,960,960,normalize_style_image
style,style_0259.jpg,style_0184.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0259.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0184.jpg,960,960,normalize_style_image
style,style_0260.jpg,style_0185.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0260.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0185.jpg,960,960,normalize_style_image
style,style_0261.jpg,style_0186.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0261.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0186.jpg,960,960,normalize_style_image
style,style_0262.jpg,style_0187.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0262.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0187.jpg,960,960,normalize_style_image
style,style_0264.jpg,style_0188.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0264.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0188.jpg,960,960,normalize_style_image
style,style_0265.jpg,style_0189.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0265.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0189.jpg,960,960,normalize_style_image
style,style_0267.jpg,style_0190.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0267.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0190.jpg,960,960,normalize_style_image
style,style_0268.jpg,style_0191.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0268.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0191.jpg,960,960,normalize_style_image
style,style_0269.jpg,style_0192.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0269.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0192.jpg,960,960,normalize_style_image
style,style_0270.jpg,style_0193.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0270.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0193.jpg,960,960,normalize_style_image
style,style_0273.jpg,style_0194.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0273.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0194.jpg,960,960,normalize_style_image
style,style_0274.jpg,style_0195.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0274.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0195.jpg,960,960,normalize_style_image
style,style_0275.jpg,style_0196.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0275.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0196.jpg,960,960,normalize_style_image
style,style_0277.jpg,style_0197.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0277.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0197.jpg,960,960,normalize_style_image
style,style_0278.jpg,style_0198.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0278.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0198.jpg,960,960,normalize_style_image
style,style_0279.jpg,style_0199.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0279.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0199.jpg,960,960,normalize_style_image
style,style_0280.jpg,style_0200.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0280.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0200.jpg,960,960,normalize_style_image
style,style_0281.jpg,style_0201.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0281.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0201.jpg,960,960,normalize_style_image
style,style_0282.jpg,style_0202.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0282.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0202.jpg,960,960,normalize_style_image
style,style_0283.jpg,style_0203.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0283.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0203.jpg,960,960,normalize_style_image
style,style_0285.jpg,style_0204.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0285.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0204.jpg,960,960,normalize_style_image
style,style_0286.jpg,style_0205.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0286.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0205.jpg,960,960,normalize_style_image
style,style_0287.jpg,style_0206.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0287.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0206.jpg,960,960,normalize_style_image
style,style_0288.jpg,style_0207.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0288.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0207.jpg,960,960,normalize_style_image
style,style_0289.jpg,style_0208.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0289.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0208.jpg,960,960,normalize_style_image
